Minnesota Twins,1988,541855.043478
Minnesota Twins,1989,621266.64
Minnesota Twins,1990,405611.111111
Minnesota Twins,1991,973409.708333
Minnesota Twins,1992,1000994.07143
Minnesota Twins,1993,855088.878788
Minnesota Twins,1994,947950.0
Minnesota Twins,1995,770015.151515
Minnesota Twins,1996,700515.151515
Minnesota Twins,1997,1099112.90323
Minnesota Twins,1998,963017.241379
Minnesota Twins,1999,733017.241379
Minnesota Twins,2000,635365.384615
Minnesota Twins,2001,893703.703704
Minnesota Twins,2002,1497222.22222
Minnesota Twins,2003,2134807.69231
Minnesota Twins,2004,2060961.53846
Minnesota Twins,2005,2080962.96296
Minnesota Twins,2006,2438307.92308
Minnesota Twins,2007,2551410.71429
Minnesota Twins,2008,2277310.64
Minnesota Twins,2009,2251698.82759
Minnesota Twins,2010,3484255.92857
Minnesota Twins,2011,4509480.0
Minnesota Twins,2012,3484629.62963
Montreal Expos,1985,473508.3
Montreal Expos,1986,346987.5
Montreal Expos,1987,289252.166667
Montreal Expos,1988,384133.32
Montreal Expos,1989,493121.035714
Montreal Expos,1990,535044.774194
Montreal Expos,1991,631313.705882
Montreal Expos,1992,586012.37037
Montreal Expos,1993,484598.282051
Montreal Expos,1994,682071.428571
Montreal Expos,1995,374666.666667
Montreal Expos,1996,524661.290323
Montreal Expos,1997,622435.483871
Montreal Expos,1998,322469.69697
Montreal Expos,1999,511514.285714
Montreal Expos,2000,1137735.62069
Montreal Expos,2001,1134177.41935
Montreal Expos,2002,1381089.28571
Montreal Expos,2003,1998019.23077
Montreal Expos,2004,1410258.62069
New York Mets,1985,515941.047619
New York Mets,1986,549775.5
New York Mets,1987,553868.56
New York Mets,1988,610772.56
New York Mets,1989,710181.107143
New York Mets,1990,678838.5625
New York Mets,1991,1253461.57692
New York Mets,1992,1715461.61538
New York Mets,1993,1301455.56667
New York Mets,1994,998599.451613
New York Mets,1995,674999.804878
New York Mets,1996,741803.030303
New York Mets,1997,1137154.28571
New York Mets,1998,1578121.18182
New York Mets,1999,2099744.90323
New York Mets,2000,3180391.04
New York Mets,2001,3212911.31034
New York Mets,2002,3639753.57692
New York Mets,2003,4174158.17857
New York Mets,2004,3452177.5
New York Mets,2005,3752067.44444
New York Mets,2006,3743887.51852
New York Mets,2007,3841055.43333
New York Mets,2008,4593112.53333
New York Mets,2009,5334785.25
New York Mets,2010,4800819.35714
New York Mets,2011,4401752.18519
New York Mets,2012,3457554.92593
New York Yankees,1985,711910.2
New York Yankees,1986,660509.035714
New York Yankees,1987,488563.257143
New York Yankees,1988,648038.4
New York Yankees,1989,552076.612903
New York Yankees,1990,633706.606061
New York Yankees,1991,976577.428571
New York Yankees,1992,1137676.78788
New York Yankees,1993,1291663.63636
New York Yankees,1994,1576942.55172
New York Yankees,1995,1437495.61765
New York Yankees,1996,1593876.23529
New York Yankees,1997,2146260.17241
New York Yankees,1998,2087714.59375
New York Yankees,1999,2990839.96552
New York Yankees,2000,3297795.0
New York Yankees,2001,3622165.90323
New York Yankees,2002,4342364.93103
New York Yankees,2003,5455350.5
New York Yankees,2004,6351515.51724
New York Yankees,2005,8011800.65385
New York Yankees,2006,6952252.82143
New York Yankees,2007,6759251.60714
New York Yankees,2008,6929892.96667
New York Yankees,2009,7748045.73077
New York Yankees,2010,8253335.56
New York Yankees,2011,6975000.96552
New York Yankees,2012,6776630.65517
Oakland Athletics,1985,431362.190476
Oakland Athletics,1986,315465.193548
Oakland Athletics,1987,449263.038462
Oakland Athletics,1988,421304.347826
Oakland Athletics,1989,624522.8
Oakland Athletics,1990,584926.5
Oakland Athletics,1991,1423044.88462
Oakland Athletics,1992,1282343.75
Oakland Athletics,1993,1050342.58333
Oakland Athletics,1994,1035530.30303
Oakland Athletics,1995,1019979.05405
Oakland Athletics,1996,574135.135135
Oakland Athletics,1997,615858.974359
Oakland Athletics,1998,608657.142857
Oakland Athletics,1999,814394.433333
Oakland Athletics,2000,1184123.44444
Oakland Athletics,2001,1252250.0
Oakland Athletics,2002,1481635.81481
Oakland Athletics,2003,1933109.0
Oakland Athletics,2004,2122345.25
Oakland Athletics,2005,2131760.07692
Oakland Athletics,2006,2489723.16
Oakland Athletics,2007,2834533.57143
Oakland Athletics,2008,1713111.64286
Oakland Athletics,2009,2292962.96296
Oakland Athletics,2010,1726715.625
Oakland Athletics,2011,2376303.57143
Oakland Athletics,2012,1845750.0
Philadelphia Phillies,1985,532892.947368
Philadelphia Phillies,1986,373876.322581
Philadelphia Phillies,1987,479759.708333
Philadelphia Phillies,1988,532230.769231
Philadelphia Phillies,1989,407846.153846
Philadelphia Phillies,1990,439122.233333
Philadelphia Phillies,1991,749577.733333
Philadelphia Phillies,1992,812794.466667
Philadelphia Phillies,1993,891822.9375
Philadelphia Phillies,1994,987468.75
Philadelphia Phillies,1995,783485.769231
Philadelphia Phillies,1996,798011.627907
Philadelphia Phillies,1997,916412.5
Philadelphia Phillies,1998,1037071.42857
Philadelphia Phillies,1999,932132.352941
Philadelphia Phillies,2000,1631310.34483
Philadelphia Phillies,2001,1602455.11538
Philadelphia Phillies,2002,2069821.39286
Philadelphia Phillies,2003,2440689.65517
Philadelphia Phillies,2004,3573814.11538
Philadelphia Phillies,2005,3673923.07692
Philadelphia Phillies,2006,3269382.7037
Philadelphia Phillies,2007,2980940.43333
Philadelphia Phillies,2008,3495710.0
Philadelphia Phillies,2009,4185335.03704
Philadelphia Phillies,2010,5068870.67857
Philadelphia Phillies,2011,5765879.3
Philadelphia Phillies,2012,5817964.6
Pittsburgh Pirates,1985,485657.894737
Pittsburgh Pirates,1986,373913.793103
Pittsburgh Pirates,1987,306080.0
Pittsburgh Pirates,1988,222166.666667
Pittsburgh Pirates,1989,439224.137931
Pittsburgh Pirates,1990,432111.111111
Pittsburgh Pirates,1991,875358.037037
Pittsburgh Pirates,1992,1212291.67857
Pittsburgh Pirates,1993,752195.969697
Pittsburgh Pirates,1994,712272.058824
Pittsburgh Pirates,1995,556222.575758
Pittsburgh Pirates,1996,657642.857143
Pittsburgh Pirates,1997,307761.914286
Pittsburgh Pirates,1998,430428.571429
Pittsburgh Pirates,1999,649938.578947
Pittsburgh Pirates,2000,1112628.23077
Pittsburgh Pirates,2001,1863252.67742
Pittsburgh Pirates,2002,1459434.44828
Pittsburgh Pirates,2003,1957586.75
Pittsburgh Pirates,2004,1193627.0
Pittsburgh Pirates,2005,1361892.85714
Pittsburgh Pirates,2006,1668491.07143
Pittsburgh Pirates,2007,1427327.14815
Pittsburgh Pirates,2008,1872683.96154
Pittsburgh Pirates,2009,1872807.69231
Pittsburgh Pirates,2010,1294185.18519
Pittsburgh Pirates,2011,1553344.82759
Pittsburgh Pirates,2012,2248285.67857
San Diego Padres,1985,501662.863636
San Diego Padres,1986,455227.72
San Diego Padres,1987,409844.296296
San Diego Padres,1988,354111.185185
San Diego Padres,1989,525740.740741
San Diego Padres,1990,549635.4375
San Diego Padres,1991,738333.366667
San Diego Padres,1992,959077.392857
San Diego Padres,1993,750333.323529
San Diego Padres,1994,426180.942857
San Diego Padres,1995,851043.032258
San Diego Padres,1996,944939.066667
San Diego Padres,1997,1288402.48276
San Diego Padres,1998,1562050.0
San Diego Padres,1999,1508126.63636
San Diego Padres,2000,1827366.66667
San Diego Padres,2001,1399386.89286
San Diego Padres,2002,1428448.27586
San Diego Padres,2003,1507000.0
San Diego Padres,2004,2130185.88462
San Diego Padres,2005,2260386.89286
San Diego Padres,2006,2496290.75
San Diego Padres,2007,2235021.80769
San Diego Padres,2008,2376697.29032
San Diego Padres,2009,1604951.85185
San Diego Padres,2010,1453819.23077
San Diego Padres,2011,1479649.67742
San Diego Padres,2012,1973025.0
San Francisco Giants,1985,411085.7
San Francisco Giants,1986,319535.714286
San Francisco Giants,1987,316956.521739
San Francisco Giants,1988,495200.0
San Francisco Giants,1989,534386.928571
San Francisco Giants,1990,568686.264706
San Francisco Giants,1991,1191064.07692
San Francisco Giants,1992,1326526.72
San Francisco Giants,1993,1130645.16129
San Francisco Giants,1994,1332458.3125
San Francisco Giants,1995,934943.0
San Francisco Giants,1996,1061277.85714
San Francisco Giants,1997,1112261.8125
San Francisco Giants,1998,1520208.35714
San Francisco Giants,1999,1606726.10345
San Francisco Giants,2000,2066839.46154
San Francisco Giants,2001,2343709.88889
San Francisco Giants,2002,2899993.88889
San Francisco Giants,2003,3186621.80769
San Francisco Giants,2004,2645779.54839
San Francisco Giants,2005,3469211.53846
San Francisco Giants,2006,3463708.42308
San Francisco Giants,2007,3469963.69231
San Francisco Giants,2008,2641189.65517
San Francisco Giants,2009,2965230.35714
San Francisco Giants,2010,3522904.75
San Francisco Giants,2011,4377716.03704
San Francisco Giants,2012,3920689.43333
Seattle Mariners,1985,256277.777778
Seattle Mariners,1986,229165.730769
Seattle Mariners,1987,251500.0
Seattle Mariners,1988,282401.923077
Seattle Mariners,1989,407479.166667
Seattle Mariners,1990,369225.5
Seattle Mariners,1991,603532.038462
Seattle Mariners,1992,799304.586207
Seattle Mariners,1993,990797.969697
Seattle Mariners,1994,885712.121212
Seattle Mariners,1995,1042323.17143
Seattle Mariners,1996,1215544.14706
Seattle Mariners,1997,1298145.65625
Seattle Mariners,1998,1423343.05263
Seattle Mariners,1999,1503472.30556
Seattle Mariners,2000,2265961.53846
Seattle Mariners,2001,2668601.21429
Seattle Mariners,2002,3211306.72
Seattle Mariners,2003,3220709.88889
Seattle Mariners,2004,2911279.78571
Seattle Mariners,2005,2742322.9375
Seattle Mariners,2006,3257771.59259
Seattle Mariners,2007,3942993.81481
Seattle Mariners,2008,4525633.92308
Seattle Mariners,2009,3532291.64286
Seattle Mariners,2010,3089642.85714
Seattle Mariners,2011,2969331.03448
Seattle Mariners,2012,2927789.28571
St. Louis Cardinals,1985,472683.32
St. Louis Cardinals,1986,365741.111111
St. Louis Cardinals,1987,379290.322581
St. Louis Cardinals,1988,477037.037037
St. Louis Cardinals,1989,574244.035714
St. Louis Cardinals,1990,586380.971429
St. Louis Cardinals,1991,753793.137931
St. Louis Cardinals,1992,951166.758621
St. Louis Cardinals,1993,778911.133333
St. Louis Cardinals,1994,975853.366667
St. Louis Cardinals,1995,976342.105263
St. Louis Cardinals,1996,1220292.93939
St. Louis Cardinals,1997,1262685.19444
St. Louis Cardinals,1998,1562072.02857
St. Louis Cardinals,1999,1382727.63889
St. Louis Cardinals,2000,2276069.0
St. Louis Cardinals,2001,2617944.43333
St. Louis Cardinals,2002,2871572.11538
St. Louis Cardinals,2003,2702795.67742
St. Louis Cardinals,2004,3201089.73077
St. Louis Cardinals,2005,3542570.5
St. Louis Cardinals,2006,3292273.0
St. Louis Cardinals,2007,3224529.39286
St. Louis Cardinals,2008,3018922.69697
St. Louis Cardinals,2009,3278829.96296
St. Louis Cardinals,2010,3741630.04
St. Louis Cardinals,2011,3904947.11111
St. Louis Cardinals,2012,3939316.5
Tampa Bay Devil Rays,1998,826666.666667
Tampa Bay Devil Rays,1999,1022894.73684
Tampa Bay Devil Rays,2000,2024681.58065
Tampa Bay Devil Rays,2001,2110370.37037
Tampa Bay Devil Rays,2002,1227857.14286
Tampa Bay Devil Rays,2003,785200.0
Tampa Bay Devil Rays,2004,1094691.37037
Tampa Bay Devil Rays,2005,1023416.10345
Tampa Bay Devil Rays,2006,1293258.03704
Tampa Bay Devil Rays,2007,893462.962963
Tampa Bay Rays,2008,1460686.56667
Tampa Bay Rays,2009,2183208.06897
Tampa Bay Rays,2010,2663832.25926
Tampa Bay Rays,2011,1578983.5
Tampa Bay Rays,2012,2291910.71429
Texas Rangers,1985,383825.0
Texas Rangers,1986,259350.730769
Texas Rangers,1987,220000.0
Texas Rangers,1988,242824.136364
Texas Rangers,1989,396459.366667
Texas Rangers,1990,402010.054054
Texas Rangers,1991,867833.333333
Texas Rangers,1992,971876.354839
Texas Rangers,1993,957288.394737
Texas Rangers,1994,999199.909091
Texas Rangers,1995,1017101.5
Texas Rangers,1996,1183076.60606
Texas Rangers,1997,1444563.18919
